recording_id,epoch_index,label,raw_label,eeg_fpz_cz_delta_relative_power,eeg_fpz_cz_theta_relative_power,eeg_fpz_cz_alpha_relative_power,eeg_fpz_cz_sigma_relative_power,eeg_fpz_cz_beta_relative_power
SC4011E0,48,Wake,Sleep stage W,0.9121789378474594,0.05737397520814264,0.00936149153700535,0.002126494248411507,0.004172524278952655
SC4011E0,49,Wake,Sleep stage W,0.9097912603155046,0.058767429628203964,0.008751429570652385,0.0032462206516021136,0.007511520695767572
SC4011E0,50,Wake,Sleep stage W,0.9286738916912692,0.047912167145370256,0.005801190590969552,0.002197764127452922,0.0036595449882735175
SC4011E0,51,Wake,Sleep stage W,0.8945210719264045,0.06464305498083649,0.010889031022044457,0.0040581343718348335,0.005250131843095485
SC4011E0,52,Wake,Sleep stage W,0.8934776463644503,0.06470720672622769,0.011946434368321416,0.003853367016925261,0.007414933160703218
SC4011E0,53,Wake,Sleep stage W,0.8808064286012296,0.08210270465748731,0.011877445487062679,0.0038983984900187265,0.006734669890757492
SC4011E0,54,Wake,Sleep stage W,0.9152929888697204,0.0609753664915478,0.006658816576922142,0.0025974277575689765,0.005123359737915958
SC4011E0,55,Wake,Sleep stage W,0.9127353561084954,0.051399493337642786,0.007523297903819955,0.0025212959445065474,0.005242461915397044
SC4011E0,56,Wake,Sleep stage W,0.8975706039770057,0.06725749101223778,0.01274271915237111,0.00296368376936032,0.008049900962602533
SC4011E0,57,Wake,Sleep stage W,0.8251203661316678,0.11134426587977093,0.019362714083523688,0.005348976227187641,0.016097240332342198
SC4011E0,58,Wake,Sleep stage W,0.8424498431880894,0.10370275155750483,0.016958836081546146,0.005418181987472906,0.010555132365013443
SC4011E0,59,Wake,Sleep stage W,0.8877001678266347,0.07600957028544471,0.011783301971458318,0.0028046076410974136,0.00605860499723897
SC4011E0,60,Wake,Sleep stage W,0.8621452876264898,0.09088110804399847,0.013656429846886602,0.00430138582180034,0.009449396249349491
SC4011E0,61,Wake,Sleep stage W,0.8751661731078934,0.08076000211937426,0.013179282486950286,0.0034694561637234997,0.007857163244993696
SC4011E0,62,Wake,Sleep stage W,0.9033097827328062,0.05578734236080909,0.008168405772481725,0.0026576287382338733,0.007765820394734581
SC4011E0,63,Wake,Sleep stage W,0.8513713223480999,0.09518373193145507,0.015192159998077276,0.003902996967340549,0.009146920637611532
SC4011E0,64,Wake,Sleep stage W,0.9120605172562835,0.05769316460638407,0.010386006087808649,0.0028979900676180674,0.005274478158368678
SC4011E0,65,Wake,Sleep stage W,0.8559909093796567,0.07692157517895223,0.022011903149864096,0.006468846808114496,0.018851222847367344
SC4011E0,66,Wake,Sleep stage W,0.8749232263654636,0.07861022022051717,0.01509781136542537,0.0035839926238638593,0.007797020830255544
SC4011E0,67,Wake,Sleep stage W,0.8753991206365698,0.08579875318783915,0.011060479801573474,0.0026776782249178146,0.005124750609367531
SC4011E0,68,Wake,Sleep stage W,0.9059311941484178,0.06196320328333575,0.009721367310603015,0.0019306840821648507,0.004497595463619341
SC4011E0,69,Wake,Sleep stage W,0.8991867643463494,0.056240219703373145,0.014897235117037074,0.004681643734770492,0.009737123987497197
SC4011E0,70,Wake,Sleep stage W,0.8179882078422575,0.1086444300661938,0.022660700344893227,0.00560737833327812,0.01796407498038767
SC4011E0,71,Wake,Sleep stage W,0.8633090730976248,0.08427773203525661,0.015199672425377751,0.00515564382141356,0.0052478429691750735
SC4011E0,72,Wake,Sleep stage W,0.7284299843416703,0.1758712072513758,0.04741641413902792,0.0061276676448982995,0.008010620703816439
SC4011E0,73,Wake,Sleep stage W,0.764917193126261,0.150352729172947,0.033589114367063744,0.005509711020051289,0.010145299049612486
SC4011E0,74,Wake,Sleep stage W,0.885490863329927,0.07942490339311098,0.008491560353620625,0.0016050596562454022,0.00240218056319348
SC4011E0,75,Wake,Sleep stage W,0.894889929655262,0.07434618585826488,0.006559036172659784,0.001815940879455585,0.0031927969325899553
SC4011E0,76,Wake,Sleep stage W,0.8746758893871109,0.0952500429004794,0.006848647143486169,0.0016365827068967136,0.003083694739816708
SC4011E0,77,Wake,Sleep stage W,0.8564001566581225,0.10507011343662107,0.009135034808935814,0.0019853744023781007,0.002749018643904409
SC4011E0,78,Wake,Sleep stage W,0.8973129759561558,0.07719023730669586,0.005928686060117276,0.0016596901346451042,0.001973642300887966
SC4011E0,79,Wake,Sleep stage W,0.8857443880217929,0.07717219426207193,0.0058367842961407155,0.0013279650108424636,0.001569322158086918
SC4012E0,0,Wake,Sleep stage W,0.9022523117068436,0.07306762579036341,0.007234662705597149,0.002219493051556876,0.0036927134706150823
SC4012E0,1,Wake,Sleep stage W,0.9342298294535496,0.045118647001950396,0.006380744689700289,0.0023397041827271604,0.0033347877612285057
SC4012E0,2,Wake,Sleep stage W,0.9112753835174304,0.061589911104961675,0.006901436731792796,0.002403778044802512,0.004016737086477491
SC4012E0,3,Wake,Sleep stage W,0.9255298184971948,0.04918585401196965,0.008771055425265692,0.001973349542097188,0.003957574376428559
SC4012E0,4,Wake,Sleep stage W,0.9489746348580244,0.03408264550074243,0.005161113160622332,0.001315539902806138,0.0028706268339272964
SC4012E0,5,Wake,Sleep stage W,0.9170257369401985,0.05376221599947682,0.007621473176981403,0.0024949953558639883,0.005731861587966457
SC4012E0,6,Wake,Sleep stage W,0.898557218636519,0.06982131862404889,0.00905430234977875,0.003044606898450001,0.0056101089658449205
SC4012E0,7,Wake,Sleep stage W,0.9181958403025818,0.05369742657649054,0.006424121186859978,0.0019222026607134018,0.002913482319248449
SC4012E0,8,Wake,Sleep stage W,0.9212623303537115,0.04987691746259491,0.006651673299536523,0.0021904368118787847,0.0038264967393087574
SC4012E0,9,Wake,Sleep stage W,0.8877167013353124,0.07585337096598523,0.009448752717529612,0.0032180288739634107,0.0044436545312667745
SC4012E0,10,Wake,Sleep stage W,0.9139530451922215,0.0550376089838184,0.008232033787312236,0.002297332734634213,0.00361447091849652
SC4012E0,11,Wake,Sleep stage W,0.8895101693335778,0.07317915985995974,0.010533602876804899,0.004136622923280195,0.007816884191232897
SC4012E0,12,Wake,Sleep stage W,0.923914169657623,0.053462155418291135,0.0065729594267733525,0.0024750464196094803,0.0031388382989392246
SC4012E0,13,Wake,Sleep stage W,0.9459162575255998,0.0364685030970658,0.005142087617584566,0.0013468869854112294,0.0022864318497032837
SC4012E0,14,Wake,Sleep stage W,0.8917895808798453,0.07144069601090892,0.012285679123170325,0.0034607462558958815,0.004237527817280977
SC4012E0,15,Wake,Sleep stage W,0.89443353252653,0.07517052696443167,0.006293155900548007,0.0020191902577126977,0.0029719189014236766
SC4012E0,16,Wake,Sleep stage W,0.8913122542691023,0.07623936579227726,0.007930521352553664,0.002355340916554392,0.00315248025244693
SC4012E0,17,Wake,Sleep stage W,0.8752561382413395,0.08767382616675076,0.0072399054154893136,0.002774394670072818,0.005840936380073584
SC4012E0,18,Wake,Sleep stage W,0.900609132991241,0.07255287125684817,0.006777219446466487,0.0020166025707948915,0.0036551286197423366
SC4012E0,19,Wake,Sleep stage W,0.8726341159027764,0.09277637586577937,0.007384406258514484,0.0027083687088242854,0.002929553341030775
SC4012E0,20,Wake,Sleep stage W,0.9087522729530595,0.06737765381098873,0.0068842045471228025,0.0015571175611261774,0.0024946729286012157
SC4012E0,21,Wake,Sleep stage W,0.8924889567571223,0.07502205032930773,0.0069871461136286,0.0017382999377255697,0.0024333093707324138
SC4012E0,22,Wake,Sleep stage W,0.8928619238954892,0.07087419004543068,0.008008096772242908,0.0023220246244926358,0.002944015333390465
SC4012E0,23,Wake,Sleep stage W,0.880868697513069,0.08788825381896996,0.007429387761995401,0.0019525420820280326,0.0027163382993566684
SC4012E0,24,Wake,Sleep stage W,0.8635459807472088,0.09755445255442971,0.0060863331795302225,0.0017652910514697369,0.0025392463176771543
SC4012E0,25,Wake,Sleep stage W,0.8658681276578181,0.09630973004697015,0.009903185414421731,0.0025363793465270883,0.004250958132780762
SC4012E0,26,Wake,Sleep stage W,0.8653575093706171,0.09370375185991028,0.010634861741329915,0.003394089843725345,0.0038189803129482845
SC4012E0,27,Wake,Sleep stage W,0.8416759046648188,0.10620728084892278,0.008779355438156538,0.0026493223261267592,0.005840991889453643
SC4012E0,28,Wake,Sleep stage W,0.8789804578629248,0.08718642863987545,0.005572672508956917,0.002221187856895043,0.0031323098622443295
SC4012E0,29,Wake,Sleep stage W,0.8740784810611937,0.0888623347778978,0.006257758002996444,0.001954674892636673,0.002533539646149629
SC4012E0,30,Wake,Sleep stage W,0.8812107069032032,0.07519325920003309,0.006621165179778755,0.0015852638246631405,0.0014608499392058227
SC4012E0,31,Wake,Sleep stage W,0.8733051858621412,0.08645705939246608,0.005686856605876014,0.0015106498753160425,0.0022513496257892877
SC4012E0,32,Wake,Sleep stage W,0.8838755179737969,0.08134757094936217,0.006736079216384955,0.0017503083783307306,0.002288325579423768
SC4012E0,33,Wake,Sleep stage W,0.8512775059031288,0.10671496838183232,0.008068281871174738,0.002204212531333387,0.003657635701585372
SC4012E0,34,Wake,Sleep stage W,0.8509903017276514,0.11082861376198294,0.00810750344563819,0.0021967401636160417,0.003031738613627273
SC4012E0,35,Wake,Sleep stage W,0.8897593111076717,0.0793682977268377,0.00669635284609764,0.0024847249388295417,0.004134722085084753
SC4012E0,36,Wake,Sleep stage W,0.9054684332572063,0.061142989538819456,0.006436750636744062,0.0023342075377431703,0.00394758323741123
SC4012E0,37,Wake,Sleep stage W,0.9092525771998268,0.054924437381032545,0.007464800909188148,0.005165562761344428,0.008217331576572347
SC4012E0,38,Wake,Sleep stage W,0.9247287064665463,0.05014896161552438,0.0055991541100275126,0.0024582626958102854,0.004133633140885972
SC4012E0,39,Wake,Sleep stage W,0.9341119644775946,0.0443937735765924,0.006474091563132573,0.0016553293117036352,0.0029264322440862318
SC4012E0,40,Wake,Sleep stage W,0.9393616207626186,0.03966036715562866,0.0050465704479189044,0.0016473945678003614,0.0023064079008250737
SC4012E0,41,Wake,Sleep stage W,0.9415936781120279,0.03749052160297483,0.005982008232322102,0.0015396554401501687,0.0034811215782873934
SC4012E0,42,Wake,Sleep stage W,0.936694754951534,0.036214070277014926,0.005564875252051819,0.0017189875079343237,0.00421076823254095
SC4012E0,43,Wake,Sleep stage W,0.9340546091097485,0.045813097367699764,0.006469216589721327,0.0016405552208418868,0.0035450629678420516
SC4012E0,44,Wake,Sleep stage W,0.9140795390727617,0.05694912928147364,0.00773716043653841,0.002468764889468654,0.005742286001117262
SC4012E0,45,Wake,Sleep stage W,0.9291203311471768,0.048349081960862024,0.006084131226344018,0.0019255571248931113,0.004227282033011077
SC4012E0,46,Wake,Sleep stage W,0.9475837055092493,0.03473837426005647,0.007039935417453625,0.001525902083178349,0.003619953111843699
SC4012E0,47,Wake,Sleep stage W,0.9372879224761058,0.04267967218700023,0.004185974171009629,0.001504678234569864,0.003021190141791786
SC4012E0,48,Wake,Sleep stage W,0.9340557118183914,0.044430785318128635,0.005263826460367261,0.002257655409392417,0.0041787538064124675
SC4012E0,49,Wake,Sleep stage W,0.9406116885451323,0.04065411893181962,0.005283722519754085,0.001590495345712159,0.0026458192018149417
SC4012E0,50,Wake,Sleep stage W,0.9046044572592098,0.054791750225566184,0.009335253487814997,0.0030931249831714705,0.008009600322609634
SC4012E0,51,Wake,Sleep stage W,0.9212648747336529,0.053108515567252976,0.006076942286579273,0.002146599398091286,0.003957685411289855
SC4012E0,52,Wake,Sleep stage W,0.8941004419458569,0.06573467612511526,0.0066770181005649226,0.003553266547098377,0.008108115637317326
SC4012E0,53,Wake,Sleep stage W,0.9216915117274148,0.04772182407494631,0.005458435227057494,0.00332068362958984,0.008061195215101978
SC4012E0,54,Wake,Sleep stage W,0.8928686658627409,0.07083387385501669,0.009185446952345437,0.0026669349655079186,0.006496688877545277
SC4012E0,55,Wake,Sleep stage W,0.9288128933103729,0.046297775540749125,0.005218557089549146,0.0014560466191737365,0.0023246939372579974
SC4012E0,56,Wake,Sleep stage W,0.907155313463003,0.06741687069701838,0.006755892828931072,0.0018803231884346888,0.002797208655795896
SC4012E0,57,Wake,Sleep stage W,0.8885662081474529,0.08234887875152566,0.006632668744176924,0.0018368745406102803,0.0025283569859979233
SC4012E0,58,Wake,Sleep stage W,0.9082947800023573,0.06315645292543617,0.005513201042833402,0.001538771940308572,0.0021197308434946056
SC4012E0,59,Wake,Sleep stage W,0.8830136520659859,0.08104408042415398,0.007551694216450575,0.0017545444480878626,0.0022733020759184534
SC4012E0,60,Wake,Sleep stage W,0.8762367967874702,0.09093240626816049,0.006405892640366623,0.0016895803170254196,0.0016136779702234354
SC4012E0,61,Wake,Sleep stage W,0.8730214826441336,0.08993169299618337,0.007301122257691242,0.0023489676098427665,0.0030866639811809927
SC4012E0,62,Wake,Sleep stage W,0.8663836889008812,0.09617459546629126,0.007296260847873157,0.0021115118117778237,0.002473183917825318
SC4012E0,63,Wake,Sleep stage W,0.9046871529683741,0.06569305291375709,0.005089334078315778,0.0013893363024110328,0.0014227827317844879
SC4012E0,64,Wake,Sleep stage W,0.889582556572967,0.08098177704595429,0.006790563425015752,0.002294398441902916,0.003914032446029541
SC4012E0,65,Wake,Sleep stage W,0.913644502438494,0.06380187952342758,0.005876557737646569,0.0015030527152419088,0.0018863180009116001
SC4012E0,66,Wake,Sleep stage W,0.8832994274048441,0.08412152112053568,0.0056594794979612315,0.0014780352358829997,0.0018143007727790693
SC4012E0,67,Wake,Sleep stage W,0.9232772920603579,0.05041673162512024,0.005219243488783992,0.0011697626069344252,0.002256505363895249
SC4012E0,68,Wake,Sleep stage W,0.9025776122004895,0.06796004327387288,0.00527703665972643,0.001420527195119052,0.0025612846792106006
SC4012E0,69,Wake,Sleep stage W,0.8594570262967268,0.10540041896461022,0.00686107545800871,0.0021069638371705346,0.002903553197668501
SC4012E0,70,Wake,Sleep stage W,0.9014301124382706,0.06915421489779235,0.005712719639319288,0.0014334657584127728,0.0027349918148067078
SC4012E0,71,Wake,Sleep stage W,0.9072543141000577,0.06554172443367418,0.005873182774916713,0.0014489341588613206,0.002183033234992655
SC4012E0,72,Wake,Sleep stage W,0.9087147849476591,0.0623996704267758,0.005074477534697499,0.0013300349875568019,0.002164858511241201
SC4012E0,73,Wake,Sleep stage W,0.8819929658494758,0.08683958088036185,0.00667318681944855,0.0015511409817566362,0.0027895458465185593
SC4012E0,74,Wake,Sleep stage W,0.8907077699564728,0.07934312726072663,0.004978296386571349,0.0013955300686280818,0.001734988586831906
SC4012E0,75,Wake,Sleep stage W,0.9196558894111337,0.056436750903349805,0.005771662558083547,0.001204476713003843,0.0015539656983771485
SC4012E0,76,Wake,Sleep stage W,0.9122308855511425,0.06125416881565714,0.007043993060658226,0.001513341163408936,0.0017588709175632737
SC4012E0,77,Wake,Sleep stage W,0.8919751215556148,0.07345063419986002,0.00627393464167542,0.001302234014251392,0.002552693232913254
SC4012E0,78,Wake,Sleep stage W,0.9101240377395866,0.06248619571224378,0.005419365514648471,0.00157200786586059,0.00230219734261929
SC4012E0,79,Wake,Sleep stage W,0.9105945111136644,0.058394207385212914,0.005362814233562352,0.0012318815958021281,0.0019081904381524693
